scenario_id,scenario_name,part_category,part_label,shortlist_rank,scenario_score,factory_id,company_name,province,city,capacity_tier,capacity_index,capacity_confidence,predicted_output_units_30d,adjusted_capacity_units_30d,risk,risk_reason,grid_zone_id,grid_dependency_score,outage_output_multiplier,nearest_assembly_factory_id,nearest_assembly_factory_name,nearest_assembly_factory_site_label,straight_line_to_assembly_factory_km,route_matrix_status,selection_reason
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,178,131.416,fac_0e4cf00014,주식회사 대영전기정보산업,부산광역시,강서구,C,0.526,0.862,1525,1129,0.12,normal public-data uncertainty,grid_zone_c6caac65,0.407,0.748,fac_priority_7660b03367,대한항공 항공우주사업본부 · 대한항공 테크센터,대한항공 테크센터,5.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,179,131.401,fac_b243754394,(주)아리네트웍스,서울특별시,성동구,C,0.521,0.842,1650,1138,0.12,normal public-data uncertainty,grid_zone_3964bd52,0.489,0.697,fac_priority_ee105ea137,에이럭스 / ALUX · 도봉 공식 사업장 / 제조 인프라 확인 필요,도봉 공식 사업장 / 제조 인프라 확인 필요,9.7,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,180,131.38,fac_c28ad20e70,비원이미지 주식회사,부산광역시,부산진구,C,0.526,0.862,1500,1110,0.12,normal public-data uncertainty,grid_zone_c6caac65,0.407,0.748,fac_priority_7660b03367,대한항공 항공우주사업본부 · 대한항공 테크센터,대한항공 테크센터,12.6,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,181,131.372,fac_91582745e9,삼성디지컴(주),충청남도,아산시,C,0.585,0.862,1875,1182,0.12,normal public-data uncertainty,grid_zone_2d0a6a6a,0.585,0.637,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,73.7,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,182,131.349,fac_be7400a625,에이치에스티(주),인천광역시,남동구,C,0.529,0.827,1800,1297,0.12,normal public-data uncertainty,grid_zone_4f20da2a,0.438,0.728,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,3.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,183,131.338,fac_6df1fd5912,유진광학,충청북도,청주시,C,0.537,0.862,1850,1324,0.12,normal public-data uncertainty,grid_zone_49414766,0.447,0.723,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,46.6,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,184,131.33,fac_4a744bdd80,주식회사 세진파워텍,전라북도,부안군,C,0.553,0.862,1775,1305,0.12,normal public-data uncertainty,grid_zone_fabab736,0.415,0.743,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,79.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,185,131.244,fac_f4fd687173,디에스이엘씨 주식회사,인천광역시,동구,C,0.578,0.832,1850,1337,0.12,normal public-data uncertainty,grid_zone_4f20da2a,0.435,0.73,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,17.7,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,186,131.215,fac_a3797d116d,비바코리아,인천광역시,부평구,C,0.549,0.847,1700,1225,0.12,normal public-data uncertainty,grid_zone_4f20da2a,0.438,0.728,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,11.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,187,131.202,fac_442d6a8094,(주)지오메디칼_제2공장,광주광역시,북구,C,0.609,0.847,2050,1530,0.12,normal public-data uncertainty,grid_zone_eb82a68b,0.397,0.754,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,132.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,188,131.155,fac_e76fb3c375,(주)미래엔에스,서울특별시,영등포구,C,0.52,0.842,1775,1224,0.12,normal public-data uncertainty,grid_zone_3964bd52,0.489,0.697,fac_priority_4bcce541d9,아스트로엑스 / AstroX · 인천 로봇타워 R&D·제조거점,인천 로봇타워 R&D·제조거점,15.1,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,189,131.148,fac_f2d1e305c2,에스엠스틸(주),경기도,시흥시,C,0.603,0.812,2150,1192,0.12,normal public-data uncertainty,grid_zone_bfcc2516,0.71,0.56,fac_priority_ee105ea137,에이럭스 / ALUX · 도봉 공식 사업장 / 제조 인프라 확인 필요,도봉 공식 사업장 / 제조 인프라 확인 필요,4.6,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,190,131.129,fac_3a1e991b14,(주)티앤씨,강원도,원주시,C,0.543,0.842,1850,1349,0.12,normal public-data uncertainty,grid_zone_c633d1f6,0.424,0.737,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,77.1,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,191,131.12,fac_38adcd9bc4,유진광학,충청북도,청원군,C,0.545,0.827,1725,1238,0.12,normal public-data uncertainty,grid_zone_49414766,0.444,0.725,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,19.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,192,131.115,fac_d549c91151,진성정밀,세종특별자치시,연동면,C,0.552,0.812,1900,1437,0.12,normal public-data uncertainty,grid_zone_2fbe3086,0.381,0.764,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,16.6,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,193,131.104,fac_fa3e0368d7,한국원적외선,경상북도,김천시,C,0.548,0.847,1725,1209,0.12,normal public-data uncertainty,grid_zone_e6011691,0.471,0.708,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,12.1,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,194,131.101,fac_f14eebba86,(주)프린테크,경기도,수원시,C,0.602,0.832,2075,1150,0.12,normal public-data uncertainty,grid_zone_bfcc2516,0.71,0.56,fac_priority_f1709ef7e1,프리뉴 / PRENEU · 안산 Manufacturing Center,안산 Manufacturing Center,12.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,195,131.092,fac_6fc1ed3517,대신네트웍스(주),충청북도,제천시,C,0.527,0.862,1650,1181,0.12,normal public-data uncertainty,grid_zone_49414766,0.447,0.723,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,43.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,196,131.064,fac_ffaf47246f,(주)자바네트웍스,서울특별시,영등포구,C,0.523,0.842,1550,1069,0.12,normal public-data uncertainty,grid_zone_3964bd52,0.489,0.697,fac_priority_f1709ef7e1,프리뉴 / PRENEU · 안산 Manufacturing Center,안산 Manufacturing Center,20.7,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,197,131.049,fac_b647f4ff08,(주)두현아이티에스,경상북도,경산시,C,0.503,0.842,1650,1153,0.12,normal public-data uncertainty,grid_zone_e6011691,0.474,0.706,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,15.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,198,131.014,fac_7226aed1cf,주식회사 씨앤비텍,경기도,평택시,C,0.572,0.862,1825,1004,0.12,normal public-data uncertainty,grid_zone_bfcc2516,0.716,0.556,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,45.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,199,131.003,fac_189a9d0861,(주)풍산시스템,경기도,안산시,C,0.615,0.812,2175,1205,0.12,normal public-data uncertainty,grid_zone_bfcc2516,0.71,0.56,fac_priority_f1709ef7e1,프리뉴 / PRENEU · 안산 Manufacturing Center,안산 Manufacturing Center,18.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,200,130.99,fac_085c587f8f,(주)에이유이 3동,전라북도,익산시,C,0.601,0.832,1875,1384,0.12,normal public-data uncertainty,grid_zone_fabab736,0.409,0.746,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,76.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,201,130.989,fac_7bcb03c6b1,(주)형제옵틱스,인천광역시,서구,C,0.55,0.832,1800,1300,0.12,normal public-data uncertainty,grid_zone_4f20da2a,0.435,0.73,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,5.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,202,130.898,fac_e2255fd5cf,(주)엠티엠,경상남도,창원시,C,0.534,0.842,1650,1181,0.12,normal public-data uncertainty,grid_zone_a1097f3c,0.446,0.723,fac_priority_7660b03367,대한항공 항공우주사업본부 · 대한항공 테크센터,대한항공 테크센터,24.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,203,130.893,fac_1afd4ee5b7,(주)프라우텍,충청북도,청주시,C,0.585,0.832,1975,1421,0.12,normal public-data uncertainty,grid_zone_49414766,0.441,0.727,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,46.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,204,130.876,fac_aee4e99167,디케이메디비젼(주),충청남도,천안시,C,0.595,0.847,1975,1249,0.12,normal public-data uncertainty,grid_zone_2d0a6a6a,0.582,0.639,fac_priority_5daa57ca08,아쎄따 / ASSETTA · 인천 연구소/공장,인천 연구소/공장,56.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,205,130.851,fac_ef34cbf965,(주)한일미디어,부산광역시,동래구,C,0.481,0.842,1600,1184,0.12,normal public-data uncertainty,grid_zone_c6caac65,0.407,0.748,fac_priority_ffb4309405,피앤유드론 / PNU Drone · 부산 제1공장,부산 제1공장,3.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,206,130.842,fac_1c60ab6208,미그린광학,대전광역시,대덕구,C,0.539,0.847,1725,1292,0.12,normal public-data uncertainty,grid_zone_ed9208b5,0.392,0.757,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,9.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,207,130.794,fac_3b80fa9b93,아이오솔루션(주),광주광역시,북구,C,0.558,0.853,1750,1296,0.12,normal public-data uncertainty,grid_zone_eb82a68b,0.406,0.748,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,143.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,208,130.754,fac_2aa5b37818,(주)네오비젼 오송지점,충청북도,청주시,C,0.572,0.832,1825,1313,0.12,normal public-data uncertainty,grid_zone_49414766,0.441,0.727,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,24.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,209,130.661,fac_dd8ce735a9,(주)나우,경상북도,안동시,C,0.523,0.842,1675,1170,0.12,normal public-data uncertainty,grid_zone_e6011691,0.474,0.706,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,13.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,210,130.631,fac_952a08faaa,아센텍(주),충청남도,아산시,B,0.635,0.832,2150,1364,0.12,normal public-data uncertainty,grid_zone_2d0a6a6a,0.579,0.641,fac_priority_5daa57ca08,아쎄따 / ASSETTA · 인천 연구소/공장,인천 연구소/공장,70.3,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,211,130.606,fac_37d59c6e0a,한국옵티칼하이테크(주),경상북도,구미시,B,0.64,0.797,2150,1515,0.12,normal public-data uncertainty,grid_zone_e6011691,0.464,0.712,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,52.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,212,130.561,fac_e736132be4,(주)카스하이퍼씨앤씨,인천광역시,부평구,C,0.508,0.842,1550,1114,0.12,normal public-data uncertainty,grid_zone_4f20da2a,0.442,0.726,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,18.1,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,sensor_payload,Sensor / Camera,213,130.557,fac_7064c6797b,(유)주성산업,전라북도,부안군,C,0.49,0.873,1600,1170,0.12,normal public-data uncertainty,grid_zone_fabab736,0.421,0.739,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,73.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
